ID	X	Y	DATA1	DATA2	DATA3	ISZONE	ISINTERSEC	LABEL	F_gate	F_ntyp	geometry
951420	886.7790000000001100	7330.1949999999997090	0.0000000000000000	25.0000000000000000	0.1000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(886.779 7330.195)
951421	887.9199999999999591	7325.6970000000001164	0.0000000000000000	25.0000000000000000	4.8170799999999998	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(887.92 7325.697)
951422	883.6630000000000109	7337.4629999999997381	0.0000000000000000	25.0000000000000000	0.6400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(883.663 7337.463)
951423	879.1419999999998254	7337.6559999999999491	0.0000000000000000	25.0000000000000000	0.1700000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(879.142 7337.656)
951425	870.6440000000000055	7352.4700000000002547	0.0000000000000000	25.0000000000000000	2.1500001000000002	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(870.644 7352.47)
951426	869.1130000000000564	7342.5500000000001819	0.0000000000000000	25.0000000000000000	0.1800000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(869.113 7342.55)
951428	849.7419999999999618	7349.6400000000003274	0.0000000000000000	25.0000000000000000	0.1200000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(849.742 7349.64)
951429	850.9830000000000609	7353.2299999999995634	0.0000000000000000	25.0000000000000000	0.2300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(850.983 7353.23)
951430	848.5450000000000728	7358.0469999999995707	0.0000000000000000	25.0000000000000000	6.7399997999999997	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(848.545 7358.047)
951431	846.1259999999999764	7349.1009999999996580	0.0000000000000000	25.0000000000000000	4.3925500000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(846.126 7349.101)
951432	844.5579999999999927	7343.1660000000001673	0.0000000000000000	25.0000000000000000	3.8599999000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(844.558 7343.166)
951435	852.8020000000000209	7327.5760000000000218	0.0000000000000000	25.0000000000000000	0.1900000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(852.802 7327.576)
951436	858.2549999999999955	7334.9499999999998181	0.0000000000000000	25.0000000000000000	0.2300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(858.255 7334.95)
951437	855.7650000000001000	7342.5460000000002765	0.0000000000000000	25.0000000000000000	0.0800000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(855.765 7342.546)
951438	847.2050000000001546	7334.5969999999997526	0.0000000000000000	25.0000000000000000	0.6000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(847.205 7334.597)
951439	869.6329999999999245	7326.7060000000001310	0.0000000000000000	25.0000000000000000	0.5200000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(869.633 7326.706)
951440	865.3409999999998945	7330.3050000000002910	0.0000000000000000	25.0000000000000000	0.2100000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(865.341 7330.305)
951441	870.8140000000000782	7335.8180000000002110	0.0000000000000000	25.0000000000000000	0.1400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(870.814 7335.818)
951442	847.5490000000000919	7331.5690000000004147	0.0000000000000000	25.0000000000000000	0.1400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(847.549 7331.569)
951443	849.9730000000001837	7323.8010000000003856	0.0000000000000000	25.0000000000000000	0.4600000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(849.973 7323.801)
951444	847.9969999999999573	7348.8609999999998763	0.0000000000000000	25.0000000000000000	0.0800000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(847.997 7348.861)
951445	870.2419999999999618	7350.8289999999997235	0.0000000000000000	25.0000000000000000	0.0900000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(870.242 7350.829)
951801	884.5419999999999163	7411.7619999999997162	0.0000000000000000	25.0000000000000000	1.3300000000000001	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(884.542 7411.762)
951802	862.6890000000000782	7405.6660000000001673	0.0000000000000000	25.0000000000000000	7.7199998000000001	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(862.689 7405.666)
951803	883.4109999999999445	7396.6379999999999200	0.0000000000000000	25.0000000000000000	0.4900000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(883.411 7396.638)
951804	873.0689999999999600	7441.3950000000004366	0.0000000000000000	25.0000000000000000	0.3600000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(873.069 7441.395)
951805	891.3880000000000337	7410.7150000000001455	0.0000000000000000	25.0000000000000000	0.1400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(891.388 7410.715)
951806	893.3289999999999509	7437.7740000000003420	0.0000000000000000	25.0000000000000000	0.2100000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(893.329 7437.774)
951807	882.8840000000000146	7424.6679999999996653	0.0000000000000000	25.0000000000000000	0.4000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(882.884 7424.668)
951808	890.4819999999998572	7420.9189999999998690	0.0000000000000000	25.0000000000000000	0.0600000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(890.482 7420.919)
951810	864.7090000000000600	7393.7539999999999054	0.0000000000000000	25.0000000000000000	3.7300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(864.709 7393.754)
951812	872.2469999999999573	7391.9780000000000655	0.0000000000000000	25.0000000000000000	7.7199998000000001	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(872.247 7391.978)
951814	889.4230000000000018	7372.3689999999996871	0.0000000000000000	25.0000000000000000	1.0599999000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(889.423 7372.369)
951815	885.9659999999997808	7379.1210000000000946	0.0000000000000000	25.0000000000000000	0.3500000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(885.966 7379.121)
951816	885.7060000000000173	7389.8860000000004220	0.0000000000000000	25.0000000000000000	0.5300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(885.706 7389.886)
951817	876.5919999999999845	7357.9920000000001892	0.0000000000000000	25.0000000000000000	3.2000000000000002	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(876.592 7357.992)
952101	834.6389999999998963	7481.7330000000001746	0.0000000000000000	25.0000000000000000	0.3300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(834.639 7481.733)
952102	852.5339999999999918	7482.2370000000000800	0.0000000000000000	25.0000000000000000	0.2400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(852.534 7482.237)
952103	868.6320000000000618	7505.8699999999998909	0.0000000000000000	25.0000000000000000	5.2800001999999999	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(868.632 7505.87)
952104	885.4769999999999754	7453.3860000000004220	0.0000000000000000	25.0000000000000000	0.0400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(885.477 7453.386)
952105	882.0209999999999582	7457.2939999999998690	0.0000000000000000	25.0000000000000000	0.3000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(882.021 7457.294)
952106	856.6539999999999964	7497.4840000000003783	0.0000000000000000	25.0000000000000000	2.5599999000000002	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(856.654 7497.484)
952107	859.3890000000000100	7520.8140000000003056	0.0000000000000000	25.0000000000000000	12.3599999999999994	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(859.389 7520.814)
952108	860.6379999999999200	7479.3670000000001892	0.0000000000000000	25.0000000000000000	0.0500000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(860.638 7479.367)
952109	862.1569999999998117	7463.9620000000004438	0.0000000000000000	25.0000000000000000	0.2000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(862.157 7463.962)
